ID,Genre,Premise,Hypothesis,Label
NEW_009,News,Phú Quốc đẩy nhanh tốc độ phát triển du lịch trước thềm APEC 2027 với tư cách là thành phố đăng cai.,Du lịch Phú Quốc đang được phát triển mạnh trước thềm APEC 2027.,0
FIC_156,Fiction,"Theo coi thường Alex, người bạn cùng lớp với cô, nghĩ rằng anh nghèo hèn, không xứng để được học ở trong học viện.",Kể cả Alex cũng không biết vì sao anh được mời nhập học.,2
NEW_088,News,"Năm 1957, Liên Xô phóng thành công vệ tinh nhân tạo đầu tiên trên thế giới, tên là Sputnik I.",Sputnik I là tên gọi của một vệ tinh tự nhiên.,1
NEW_025,News,Ô tô tông đoàn người trong lễ diễu hành ăn mừng vô địch Ngoại hạng Anh mùa giải 2024-2025 của Liverpool.,Lễ diễu hành ăn mừng của Liverpool diễn ra thành công tốt đẹp.,1
SOC_219,Social,Đường kiến tạo của Messi trong trận gặp Hà Lan nó hay ở chỗ là Messi không cần nhìn Molina mà vẫn chuyền lọt khe hai hậu vệ đến chân ổng.,Messi chuyền cho Molina nhưng bị hai hậu vệ Hà Lan cản phá thành công.,1
KNO_179,Knowledge,Cá độ bóng đá là hoạt động dự đoán các kết quả thể thao và đặt cược vào kết quả.,Ngoài bóng đá có thể cá độ các môn thể thao khác.,2
KNO_171,Knowledge,Hải đăng là một ngọn tháp được thiết kế để chiếu sáng từ một hệ thống đèn và thấu kính.,Hải đăng chiếu sáng từ lửa.,1
SOC_036,Social,Suối nước nóng Ginzan vào mùa đông thường được miêu tả là lãng mạn nhờ tuyết rơi và ánh đèn phản chiếu trên các con đường nhỏ.,Suối nước nóng Ginzan có nhiều ryokan (nhà khách / nhà nghỉ) được xây dựng từ lâu đời.,2
SOC_050,Social,"Nếu kể mấy Vocaloid producer huyền thoại thì chắc chắn phải có ryo, wowaka, DECO*27, Hachi và kz, mỗi người một chất.",Không ai trong số họ từng là Vocaloid producer.,1
NEW_057,News,"Lời nguyền Tecumseh mang tên thủ lĩnh người bản địa, đã gieo rắt nỗi ám ảnh cho các đời Tổng thống Hoa Kỳ.","Các vị tổng thống như Lincoln, Roosevelt, Kennedy đều qua đời khi còn tại nhiệm, đúng với lời nguyền này.",2
NEW_160,News,Vụ ám sát cầu thủ bóng đá Andres Escobar giật sập nền bóng đá Colombia và 20 năm để tái thiết lại từ bi kịch quốc gia.,"Andres Escobar bị bắn 6 phát đạn chỉ vì anh sút phản lưới nhà tại World Cup 1994, dẫn tới nền bóng đá Colombia chìm trong khủng hoảng suốt 20 năm.",2
SOC_027,Social,"""Mayonaka no Door"" của Matsubara Miki là bài hát nổi bật nhất trong dòng nhạc City Pop của Nhật Bản.",Mayonaka no Door thuộc dòng nhạc City Pop.,0
NEW_016,News,Nữ nghị sĩ gốc Maori nhảy điệu haka truyền thống giữa quốc hội New Zealand.,Điệu haka là nét văn hoá truyền thống của người Maori tại New Zealand.,0
KNO_087,Knowledge,Di tích là dấu vết của quá khứ còn lưu lại trong lòng đất hoặc trên mặt đất.,Di tích là những thứ tồn tại nhiều năm.,2
FIC_010,Fiction,"Taki và Mitsuha gặp lại nhau nhiều năm sau, dù cả hai chỉ mơ hồ nhớ về nhau.",Taki và Mitsuha không bao giờ gặp lại nhau.,1
KNO_005,Knowledge,Internet là một hệ thống thông tin toàn cầu có thể được truy nhập công cộng.,Internet là một mạng lưới thông tin mang tính toàn cầu và có thể được tiếp cận bởi công chúng.,0
FIC_063,Fiction,Zenitsu run rẩy và hét lớn khi cảm nhận được sự xuất hiện của quỷ trong ngôi nhà bỏ hoang.,Zenitsu có thể cảm nhận được sự hiện diện của quỷ.,0
NEW_155,News,"Chiếc còi hình đầu lâu của người Aztec dùng trong nghi thức hiến tế người, phát ra âm thanh đáng sợ nhất thế giới.",Chiếc còi phát ra âm thanh đáng sợ của người Aztec có hình đại bàng.,1
NEW_094,News,Tết Mậu Thân năm 1968 và Mùa hè đỏ lửa năm 1972 trở thành hai sự kiện đẫm máu nhất Chiến tranh Việt Nam.,"Các năm 1969, 1970 và 1971 chứng kiến số thương vong cao nhất Chiến tranh Việt Nam.",1
NEW_153,News,"Thịt bò nướng Texas với các món sườn, brisket (nạm bò), xúc xích jalapeno và thịt mông xứng danh là đế chế thịt nướng của nước Mỹ.","Các thương hiệu thịt bò nướng Texas lừng danh như Frankin, Terry Black đã làm nứt lòng thực khách Mỹ và toàn cầu nhờ kỹ thuật nướng thịt đỉnh cao.",2
NEW_150,News,"Nhật Bản tuyên án tử hình Hayashi Masumi, thủ phạm bỏ thạch tín vào trong cà ri trong Lễ hội mùa hè khiến gần 70 người bị trúng độc.",Vụ án đầu độc thạch tín trong cà ri lúc bấy giờ được coi là vụ sát hại tập thể kinh hoàng nhất Nhật Bản trong thời kỳ Heisei (1989 - 2019).,2
NEW_150,News,"Nhật Bản tuyên án tử hình Hayashi Masumi, thủ phạm bỏ thạch tín vào trong cà ri trong Lễ hội mùa hè khiến gần 70 người bị trúng độc.",Hayashi Masumi được tuyên án tù treo vì chưa đủ bằng chứng kết tội.,1
FIC_141,Fiction,"Minato Narumiya đứng yên trong tư thế đặt chân (ashibumi), điều hòa nhịp thở trước khi kéo cung.",Minato sử dụng một cây cung dài truyền thống của Nhật Bản.,2
FIC_156,Fiction,"Theo coi thường Alex, người bạn cùng lớp với cô, nghĩ rằng anh nghèo hèn, không xứng để được học ở trong học viện.",Theo nghĩ một người bạn cùng lớp nghèo hèn.,0
FIC_052,Fiction,Sakura thường phải chiến đấu với các lá bài Clow vào ban đêm.,Sakura hay ra ngoài vào buổi tối để làm nhiệm vụ.,0
NEW_118,News,Nền bóng đá Ý chấn động trước bê bối Calciopoli và kỳ tích vô địch World Cup năm 2006 của đội tuyển màu thiên thanh.,Ý dù dính bê bối Calciopoli nhưng vẫn vô địch thế giới năm 2006.,0
SOC_215,Social,"Argentina hồi 2018 đúng là thảm hoạ, toàn dựa dẫm vô Messi, đến khi Messi bị người ta kèm chết thì nguyên đội gần như chịu trận.",Minh chứng cho thảm hoạ Argentina 2018 là trận thua đầy nhục nhã trước Croatia với tỷ số 3-0.,2
KNO_156,Knowledge,Loại hoa anh đào phổ biến nhất ở Nhật Bản là Somei Yoshino.,Loại hoa anh đào được thấy nhiều nhất Nhật Bản là Somei Yoshino.,0
NEW_144,News,"Màu xanh Phổ của châu Âu là màu sắc đặc biệt tạo màu cho cơn sóng trong bức tranh ""Sóng lừng ngoài khơi Kanagawa"" của Nhật Bản.",Màu xanh Phổ tạo màu cho cơn sóng thể hiện sức mạnh của đế quốc phương Tây và tinh thần vượt qua khó khăn của người Nhật.,2
NEW_082,News,Quân Đồng minh tiến hành cuộc đổ bộ lớn nhất và đẫm máu nhất lịch sử lên bờ biển Normandy của Pháp.,"Mỹ, Anh, Canada và 12 nước Đồng minh tham gia vào cuộc đổ bộ quy mô chưa từng có, với số thương vong lên đến hàng trăm ngàn.",2
FIC_171,Fiction,"Dù là khả năng đấu kiếm, thành tích học tập hay những tư cách cần có của một hiệp sĩ , vẫn chưa ai có thể qua mặt được tiền bối Julian từ lúc học viện thành lập đến giờ.",Julian sẽ chắc chắn tốt nghiệp vào năm sau.,2
SOC_219,Social,Đường kiến tạo của Messi trong trận gặp Hà Lan nó hay ở chỗ là Messi không cần nhìn Molina mà vẫn chuyền lọt khe hai hậu vệ đến chân ổng.,Messi chuyền đường kiến tạo cho Molina trong trận gặp Hà Lan.,0
SOC_058,Social,"Thật ra mình thấy Wagyu ngoài Nhật ăn vẫn ngon, nhưng so với Kobe thì vẫn thiếu cái gì đó.",Wagyu ngoài Nhật giống hệt Kobe về mọi mặt.,1
SOC_230,Social,Mình stress bỏ ăn 3 ngày nghỉ làm 3 ngày luôn xem clip của khoai mà có sức sống hơn rồi.,Xem clip làm mình thấy stress thêm.,1
NEW_066,News,Virus H1N1 giết chết hơn 50 triệu sinh mạng trong đại dịch cúm Tây Ban Nha 1918 - 1919.,"Nhiều người cho rằng mầm bệnh xuất phát từ những binh lính trở về từ Thế chiến I, với đủ thương tích trên người và ăn uống chắp vá.",2
SOC_214,Social,"Đội Nhật khá ổn cho kỳ World Cup sắp tới, nhưng có điều ráng tập đá phạt đền cho nhiều vô, tập sút cho chính xác hơn nữa.",Đội Nhật không cần phải luyện tập gì thêm nữa.,1
FIC_176,Fiction,"Trước khi Alex về phòng của mình, Vanya nắm tay Alex lại và hỏi rằng liệu anh ấy có muốn ở cùng cô ấy vào đêm nay. Alex đồng ý và Vanya kéo Alex về phòng của cô.",Alex không muốn được ở cùng với Vanya vào đêm nay.,1
FIC_072,Fiction,Rengoku Kyojuro chào đón nhóm Tanjiro lên tàu và khẳng định sẽ bảo vệ tất cả hành khách trên tàu.,Không có hành khách nào trên tàu.,1
NEW_137,News,"Những gói thuốc kháng sinh Sulfonamide diệt vi khuẩn và mềm bệnh ở miệng vết thương, cứu sống vô số binh lính trong Thế chiến II.",Sulfonamide có độc tính cao nên được sử dụng làm vũ khí trong chiến tranh.,1
FIC_136,Fiction,Đối thủ của Kanami bị ép lùi lại sau loạt đòn tấn công liên hoàn của Kanami.,Kanami chiếm thế chủ động và dồn ép đối phương.,0
SOC_035,Social,Suối nước nóng Noboribetsu gây ấn tượng mạnh với cảnh quan núi lửa và làn nước nóng có màu sắc khác nhau.,Suối nước nóng Noboribetsu nằm trên đảo Hokkaido.,2
KNO_070,Knowledge,Thực phẩm cũng gọi là thức ăn là bất kỳ vật phẩm nào con người hay động vật có thể ăn hay uống được.,Những thứ có thể ăn hay uống được thì đều là thực phẩm.,0
KNO_071,Knowledge,Rau là tên gọi chung cho những bộ phận của thực vật được con người hay động vật dùng làm thực phẩm.,"Rau gồm hoa, quả, thân, lá và hạt.",2
FIC_149,Fiction,Huấn luyện viên Masaki Takigawa yêu cầu Minato giữ tâm trí bình tĩnh trước khi bắn.,Masaki từng tham gia các giải đấu cung đạo lớn.,2
NEW_145,News,Màu xanh Cobalt tạo nên bầu trời huyền ảo trong tranh Đêm đầy sao của Van Gogh và bộ đầm thanh lịch trong tranh Le Parisienne của Renoir.,Màu xanh Cobalt được các hoạ sĩ theo trường phái ấn tượng ưa dùng vì sự lung linh của nó khi lên tranh.,2
NEW_150,News,"Nhật Bản tuyên án tử hình Hayashi Masumi, thủ phạm bỏ thạch tín vào trong cà ri trong Lễ hội mùa hè khiến gần 70 người bị trúng độc.",Ở Nhật đã xảy ra vụ ngộ độc cà ri do trong cà ri có thạch tín.,0
SOC_044,Social,"Nhạc của DECO*27 kiểu nghe phát là biết liền, từ “Mozaik Role” tới “Ai Kotoba” lúc nào cũng đậm mùi tình cảm mùi mẫn.",DECO*27 thường xuyên tổ chức concert ngoài Nhật Bản.,2
SOC_051,Social,"Lần đầu ăn bò Kobe ở Nhật mà sốc thật, thịt mềm tan luôn chứ không cần nhai nhiều.",Người này đã ăn bò Kobe ở một nhà hàng tại Tokyo.,2
SOC_214,Social,"Đội Nhật khá ổn cho kỳ World Cup sắp tới, nhưng có điều ráng tập đá phạt đền cho nhiều vô, tập sút cho chính xác hơn nữa.","Vì ở trận đấu loại trực tiếp gặp Croatia, Nhật bị loại đầy cay đắng sau loạt sút luân lưu, nên giờ phải gỡ gạt lại.",2
KNO_164,Knowledge,Tất niên là một phong tục tiệc cỗ để ghi dấu việc kết thúc một năm và chuẩn bị bước sang năm mới.,Trong tiệc tất niên các thành viên trong gia đình tập trung lại với nhau để ăn cơm.,2
NEW_132,News,"Cánh đồng muối Uyuni tại Bolivia là cánh đồng muối lớn nhất thế giới, nơi bầu trời soi mình dưới mặt đất, cảnh siêu thực lấy ra từ thế giới anime.",Cánh đồng muối Uyuni không có thật ngoài đời.,1
SOC_056,Social,"Lên mạng thấy nhiều người khen bò Hida, ăn rồi mới hiểu vì sao dân sành thịt lại mê vậy.",Người viết cho rằng bò Hida bị thổi phồng quá mức.,1
KNO_149,Knowledge,Mì gói là một sản phẩm ngũ cốc ăn liền.,Nguyên liệu của mì gói chủ yếu là bột mì.,2
NEW_168,News,"Những chiếc xe chạy trên đường cao tốc Autobahn được phép chạy thả ga, bị cảnh sát giao thông Đức hỏi thăm nếu chạy không đủ nhanh.",Mạng lưới Autobahn của Đức có tổng chiều dài 12845 km vào năm 2012 là một trong những mạng lưới dài và dày đặc nhất thế giới.,2
FIC_176,Fiction,"Trước khi Alex về phòng của mình, Vanya nắm tay Alex lại và hỏi rằng liệu anh ấy có muốn ở cùng cô ấy vào đêm nay. Alex đồng ý và Vanya kéo Alex về phòng của cô.",Alex ở phòng của Vanya vào đêm nay.,0
NEW_063,News,"Cuộc đình chiến giữa quân đội các nước vào Giáng sinh năm 1914, mang hơi ấm tình người giữa địa ngục chiến tranh.","Cuối năm 1914, quân đội các nước tạm dừng chiến sự để ăn Giáng sinh.",0
NEW_063,News,"Cuộc đình chiến giữa quân đội các nước vào Giáng sinh năm 1914, mang hơi ấm tình người giữa địa ngục chiến tranh.","Lính Đức, Pháp, Anh cùng nhau tổ chức các trận đá banh giao hữu, có người hớt tóc cạo râu cho lính phe bên kia, chụp hình, ăn uống rất vui vẻ.",2
FIC_108,Fiction,"Trong thế giới của Sousou no Frieren, ma quỷ có thể ngụy trang bằng lời nói và hành vi giống con người.",Ma quỷ có thể ẩn mình bên ngoài thế giới.,2
SOC_017,Social,Một tài khoản đăng story ngắn mỗi ngày nhưng hiếm khi đăng bài viết.,Người này thích chia sẻ nội dung ngắn hạn hơn.,0
SOC_196,Social,"Mỗi lần đi xe khách về nhà thì tui có ghé qua Ninh Thuận, và ấn tượng lớn nhất là mấy cái chong chóng điện gió bự chảng.",Ấn tượng lớn nhất của tui khi ghé qua Ninh Thuận là nó nóng thấy mẹ.,1
SOC_190,Social,"Ở đảo Yonaguni, có một kim tự tháp dưới đáy biển nhìn hoành tráng lắm.",Tui nghi là kim tự tháp này là phát tích của nền văn minh Atlantis bị chìm dưới đáy biển.,2
NEW_104,News,"Vụ rò rỉ khí độc từ nhà máy của Union Carbide ở Bhopal, Ấn Độ giết chết hơn 3700 người dân.","Vụ rò rỉ khí độc xảy ra tại một nhà máy ở Quảng Châu, Trung Quốc.",1
FIC_125,Fiction,Pháp trượng Staff of Ainz Ooal Gown là một item cấp Divine thuộc quyền sở hữu của Ainz.,Sebas Tian sở hữu Staff of Ainz Ooal Gown.,1
SOC_266,Social,Bỏ 900k ra đi suối tiên với hi vọng là sẽ vui vẻ nhưng mà vào đây mất 900k để mua cục tức vô mình.,Bỏ 900 nghìn để đi Suối Tiên là xứng đáng vì tôi đã rất vui vẻ.,1
NEW_050,News,"Năm 1995, trung tâm thương mại Sampoong ở Hàn Quốc sụp đổ chỉ trong vòng 20 giây, khiến hơn 500 người thiệt mạng.",Chỉ mất 20 giây để một trung tâm thương mại sụp đổ.,0
KNO_105,Knowledge,"Các siêu thị thường có các khu vực dành cho thịt tươi, các mặt hàng sản xuất, sữa, đặc sản tươi, đồ nướng.",Thịt tươi xuất hiện trong nhiều siêu thị.,0
NEW_058,News,"Nghĩa trang vô danh tại Trảng Bom, Đồng Nai tưởng nhớ các nạn nhân trong thảm hoạ đường sắt ngày 17/3/1982.","Ngày 17/3/1982, xảy ra thảm hoạ đường sắt ở Ấn Độ.",1
FIC_131,Fiction,Kanami Etou lao thẳng tới đối thủ và tung một nhát chém ngang liên tiếp trong lúc giao kiếm.,Kanami Etou sử dụng một thanh katana được truyền lại từ gia tộc.,2
KNO_064,Knowledge,"Quý tộc quan lại Trung Quốc thời cổ thường đi săn các loài thú khác nhau và tiêu thụ thịt cừu, thịt lợn và chó khi những con vật này được thuần hóa.",Người Trung Quốc có ăn thịt chó.,0
FIC_178,Fiction,Theo nói rằng cô nhập học ở Học Viện Hiệp Sĩ để tránh xa đất nước của cô và cô không muốn trở lại làm công chúa đất nước đó nữa.,Theo muốn quay trở lại đất nước của mình.,1
SOC_212,Social,"Lúc tui xem Chung kết World Cup 2022, hai bàn tay tui ướt nhẹp mồ hôi, hai bàn chân lạnh ngắt vì màn rượt đuổi tỉ số và nỗi lo cho số phận của Messi.",Trận chung kết World Cup 2022 quá kịch tính và hồi hộp.,0
KNO_054,Knowledge,Động vật hoang dã tại Trung Quốc chia sẻ môi trường sống và chịu áp lực gay gắt từ lượng dân cư đông nhất thế giới.,Động vật hoang dã tại Trung Quốc không cần lo về môi trường sống.,1
FIC_029,Fiction,Thời gian trong Urashima Tunnel trôi chậm hơn rất nhiều so với thế giới bên ngoài.,Có sự khác biệt lớn về tốc độ thời gian giữa đường hầm và bên ngoài.,0
FIC_112,Fiction,Vòng thi đầu tiên yêu cầu các thí sinh phải sinh tồn và hợp tác trong một khu vực đầy quái vật nguy hiểm.,Các thí sinh cần phối hợp với nhau để sống sót qua vòng thi đầu tiên.,0
SOC_182,Social,Không ai muốn du hành không gian rồi về Trái Đất thấy con của mình già khằng với con đàn cháu đống đâu.,"Tui bay ra ngoài Trái Đất mấy chục năm, xong rồi quay về thấy con tui vẫn trẻ đẹp mà.",1
SOC_274,Social,Anh ta đi đến quỳ một gối và đeo chiếc nhẫn vào ngón áp út của em.,Người cầu hôn em đáng lẽ là anh chứ không phải anh ta.,2
FIC_090,Fiction,Trận chiến tại phố đèn đỏ kết thúc với sự hi sinh lớn và chiến thắng đầy khó khăn của các kiếm sĩ.,Tengen được đoàn tụ với ba người vợ của mình.,2
SOC_192,Social,Công nhận ai đi qua đèo Hải Vân sẽ cảm nhận sự thần kỳ: từ giọng trọ trẹ của dân Huế sang giọng Quảng của dân Đà Nẵng - Quảng Nam.,Người Huế cũng nói giọng Quảng như người Đà Nẵng - Quảng Nam.,1
KNO_151,Knowledge,Mai vàng là loài thực vật có hoa.,Mai vàng là thực vật không có hoa.,1
SOC_255,Social,Bánh mì Madagascar và bánh mì Việt Nam là hai loại bánh mì khác nhau nha cô bác mình ơi.,Madagascar và Việt Nam có cùng một loại bánh mì.,1
FIC_120,Fiction,Kết quả của bài kiểm tra Pháp sư Hạng Nhất ảnh hưởng trực tiếp đến việc ai được phép tiếp cận các khu vực nguy hiểm trong thế giới.,Việc đậu hay trượt kỳ thi không liên quan đến quyền tiếp cận các khu vực này.,1
NEW_010,News,SpaceX ngắt mạng 2500 thiết bị Starlink làm tê liệt ổ lừa đảo ở Myanmar.,SpaceX đóng vai trò lớn trong việc triệt phá các ổ lừa đảo ở Myanmar và Campuchia.,2
SOC_183,Social,"Tết này sắm sửa đồ đạc nhiều hơn các năm trước nhiều lắm, do nước lũ làm hư đồ đạc.",Có nước lũ hay không thì việc sắm đồ Tết năm nay nhiều hay ít tuỳ người ta.,1
KNO_090,Knowledge,Quan tài được sử dụng để bảo quản thi hài đem đi chôn cất hoặc hỏa táng.,Quan tài được làm bằng gỗ.,2
SOC_196,Social,"Mỗi lần đi xe khách về nhà thì tui có ghé qua Ninh Thuận, và ấn tượng lớn nhất là mấy cái chong chóng điện gió bự chảng.",Có nhiều chong chóng điện gió xuất hiện ở Ninh Thuận.,0
SOC_189,Social,"Tui thấy Kindaichi hay hơn Conan rất nhiều, vì các vụ án của Kindaichi luôn rùng rợn và nhiều thủ thuật tinh vi.",Kindaichi nhỉnh hơn Conan.,0
KNO_075,Knowledge,"Giáo dục thể chất, thường gọi tắt là Thể dục, là một môn học được giảng dạy trong nhà trường ở trên khắp thế giới.","Giáo dục thể chất được dạy ở cả tiểu học, trung học lẫn đại học.",2
SOC_056,Social,"Lên mạng thấy nhiều người khen bò Hida, ăn rồi mới hiểu vì sao dân sành thịt lại mê vậy.",Người viết đồng tình với những lời khen về bò Hida.,0
NEW_139,News,"Oresol, loại nước bù đắp chất điện giải, cứu sống 50 triệu người mỗi năm và đẩy lùi dịch tả.",Oresol bổ sung nước và năng lượng cho con người.,2
FIC_115,Fiction,Luật của kỳ thi cho phép các thí sinh loại bỏ lẫn nhau nếu đáp ứng đúng điều kiện được đặt ra.,Mọi hình thức loại bỏ lẫn nhau đều bị cấm tuyệt đối trong kỳ thi.,1
KNO_087,Knowledge,Di tích là dấu vết của quá khứ còn lưu lại trong lòng đất hoặc trên mặt đất.,Di tích là những thứ hiện đại.,1
KNO_175,Knowledge,Cầu vồng là hiện tượng tán sắc của ánh sáng từ Mặt Trời khi khúc xạ và phản xạ qua các giọt nước mưa.,Cầu vòng xuất hiện nhờ vào mặt trời và mưa.,0
FIC_086,Fiction,Daki sử dụng những dải đai obi sống để tấn công các kiếm sĩ diệt quỷ.,Daki chỉ sử dụng cung tên để tấn công.,1
NEW_107,News,"Bức tường Berlin sụp đổ trong đêm, hứa hẹn cuộc thống nhất hai miền Đông - Tây của nước Đức kiêu hùng.","Người dân hai miền Đông - Tây đứng trên bức tường, đục phá nó, ôm nhau thắm thiết, giơ biểu tượng hoà bình.",2
FIC_165,Fiction,"Bella thách đấu với Theo, với tâm trí muốn trả đũa cô ấy vì dám coi thường Alex, nhưng thầy Derich khuyên ngăn, nói rằng Theo mạnh hơn cô nghĩ rất nhiều.",Thầy Derich khuyên ngăn vì muốn Bella không bị thương.,2
FIC_082,Fiction,Nhóm Tanjiro gặp Tengen ở phố đèn đỏ để cùng điều tra về sự mất tích của các phu nhân.,Nhóm Tanjiro đi tới phố đèn đỏ để điều tra.,0
SOC_198,Social,"Tui đi đèo Khánh Lê lên Đà Lạt mà lòng thấp thỏm lo sợ, vì đã từng nếm trải cảm giác xém xuống vực.","Đã từng có nhiều vụ tai nạn trên đèo Khánh Lê, riết có mấy cái miếu dọc con đèo.",2
FIC_030,Fiction,Kaoru và Anzu phải đối mặt với lựa chọn khó khăn giữa ước mơ cá nhân và hậu quả thời gian khi sử dụng Urashima Tunnel.,Kaoru và Anzu phải cân nhắc kỹ trước khi dùng đường hầm.,0
NEW_072,News,"Khinh khí cầu Hindenburg nổ tung trên bầu trời nước Mỹ, đánh dấu sự kết thúc của thời đại khinh khí cầu.","Sau thảm hoạ Hindenburg, thời đại khinh khí cầu càng phát triển rực rỡ.",1
SOC_246,Social,"Vậy là anh Khoai đã lập một kỷ lục mới cho bản thân mình rồi, 9 ngày với 5 video du lịch.",Anh Khoai đã đăng 5 video du lịch trong 9 ngày và đây là lần đầu tiên anh làm điều này.,0
NEW_034,News,Thực hư về lời nguyền Tutankhamun và những cái chết khó hiểu của những người đi khai quật mộ vị Pharaoh này.,Những người đi khai quật mộ Tutankhamun đều lần lượt chết một cách bí ẩn.,0
KNO_111,Knowledge,"Tình yêu là một loạt các cảm xúc, trạng thái tâm lý và thái độ.",Tình yêu là một cảm xúc.,1
KNO_103,Knowledge,"Việt Nam có 83 trung tâm thương mại, trong đó tập trung chủ yếu tại Hà Nội.",Hà nội có đến 18 trung tâm thương mại.,2
KNO_100,Knowledge,Lệnh cấm rượu đã khiến các nhà hàng phục vụ bữa ăn ngon gặp khó khăn.,Lệnh cấm rượu tạo thuận lợi cho các nhà hàng phục vụ bữa ăn ngon.,1
KNO_084,Knowledge,Vịnh Hạ Long là nơi thường xuyên đón tiếp các tàu du lịch quốc tế chọn làm điểm dừng tham quan.,Vịnh Hạ Long thu hút du khách từ ngoài nước đến du lịch.,0
NEW_008,News,Thành phố Nha Trang ngập chìm trong biển nước trong đợt lũ lụt miền Trung kinh hoàng năm 2025.,Thành phố Nha Trang không bị ảnh hưởng bởi lũ lụt kinh hoàng năm 2025.,1
KNO_014,Knowledge,Hàn Quốc là thị trường mà phim nội địa được ưu tiên trước các sản phẩm của Hollywood.,Người Hàn Quốc thích xem phim do nước mình sản xuất hơn là phim nước ngoài.,0
KNO_099,Knowledge,Nhà hàng nổi tiếng nhất ở Pháp là Rocher de Cancale.,Rocher de Cancale là nhà hàng được nhiều người biết đến nhất ở Pháp.,0
FIC_007,Fiction,Mitsuha khi tỉnh dậy trong cơ thể của Taki phải học cách thích nghi với cuộc sống bận rộn ở Tokyo.,Mitsuha đang ở Tokyo trong cơ thể người khác.,0
FIC_111,Fiction,Kỳ thi Pháp sư Hạng Nhất được tổ chức bởi Hiệp hội Pháp sư với mục tiêu đánh giá toàn diện năng lực của các pháp sư tham gia.,Kỳ thi này nhằm kiểm tra đầy đủ khả năng của các pháp sư dự thi.,0
NEW_019,News,"Năm 2018, nhà vật lý thiên tài Stephen Hawking qua đời ở tuổi 76.","Nhà vật lý Stephen Hawking qua đời vì căn bệnh rối loạn thần kinh vận động, vốn đã hành hạ ông từ khi 21 tuổi.",2
NEW_158,News,Điệu Tango quyến rũ và thịt bò nướng Asado đã đồng hành cùng đội tuyển Argentina và tạo nên phong cách chơi bóng đầy nhiệt huyết.,"Điệu Tango giúp các cầu thủ di chuyển bóng mềm mại hơn, còn thịt nướng Asado giúp các cầu thủ tràn trề nhuệ khí để thi đấu.",2
NEW_047,News,Hai vị tổng thống Mỹ Abraham Lincoln và John F. Kennedy có những sự trùng hợp ngẫu nhiên đến khó tin.,Hai vị tổng thống này đều bị ám sát và hai kẻ ám sát hai người đều có số chữ cái trong họ tên bằng nhau.,2
SOC_172,Social,Tui hay chơi đá banh với đám bạn.,Tui không bao giờ chơi đá banh.,1
FIC_039,Fiction,Rock Lee dành hàng giờ mỗi ngày để luyện thể thuật vì không thể sử dụng nhẫn thuật.,Lee tập luyện cực kỳ chăm chỉ.,0
SOC_181,Social,"Trên Mặt Trăng không có chú Cuội với Thỏ Ngọc gì đâu, chỉ có dấu giày của Neil Armstrong thôi.",Neil Armstrong là người đã từng đặt chân lên Mặt Trăng.,0
SOC_246,Social,"Vậy là anh Khoai đã lập một kỷ lục mới cho bản thân mình rồi, 9 ngày với 5 video du lịch.",Anh Khoai trung bình đăng mỗi ngày 1 video du lịch.,1
NEW_177,News,"Đến 4 giờ chiều hằng ngày, cả Vương quốc Anh dừng lại mọi công việc để thưởng thức những cốc trà ấm và bánh ngọt.",Người Anh vẫn làm công việc bình thường lúc 4 giờ chiều hằng ngày.,1
SOC_203,Social,Đầu bếp bên Nhật muốn chế biến cá nóc thì buộc phải học cách làm cá nóc ba năm và thi lấy bằng chứng nhận.,Những đầu bếp Nhật chế biến cá nóc đã phải học cách làm trong vài năm.,0
KNO_119,Knowledge,"Kyoto Animation thường được tắt là KyoAni là một hãng sản xuất anime đặt trụ sở tại thành phố Uji, tỉnh Kyōto, Nhật Bản.",Kyoto Animation sản xuất nước rửa chén.,1
KNO_161,Knowledge,Gia đình người miền Nam kiêng kỵ chưng trái có tên mang ý nghĩa xấu nên mâm trái cây của họ không có chuối.,"Cam, lê, táo, lựu cũng không có trong mâm trái cây của người miền Nam.",2
NEW_066,News,Virus H1N1 giết chết hơn 50 triệu sinh mạng trong đại dịch cúm Tây Ban Nha 1918 - 1919.,Tác nhân gây ra Đại dịch cúm Tây Ban Nha là virus Corona.,1
SOC_036,Social,Suối nước nóng Ginzan vào mùa đông thường được miêu tả là lãng mạn nhờ tuyết rơi và ánh đèn phản chiếu trên các con đường nhỏ.,Tuyết và ánh đèn khiến suối nước nóng Ginzan thường trở nên lãng mạn vào mùa đông.,0
NEW_127,News,"Trung Quốc tiến hành khai thác nhiên liệu cho vũ khí siêu âm từ dưới biển, trong đó boron là nhiên liệu không thể thiếu.",Boron là nhiên liệu cần thiết cho vũ khí siêu âm.,0
NEW_047,News,Hai vị tổng thống Mỹ Abraham Lincoln và John F. Kennedy có những sự trùng hợp ngẫu nhiên đến khó tin.,Abraham Lincoln và John F. Kennedy là hai vị tổng thống của hai nước khác nhau.,1
FIC_016,Fiction,Harry phát hiện mình là phù thủy và được mời nhập học tại Hogwarts.- một trường dành cho phù thuỷ.,Harry không hề biết mình có phép thuật và không được mời đến bất kỳ trường nào.,1
NEW_001,News,"Tháng 7/2014, chuyến bay MH-17 của hãng hàng không Malaysia Airlines bị bắn rơi trên không phận của Ukraine.",Chuyến bay MH-17 của Malaysia Airlines bị bắn rơi.,0
